order_id,assigned,created,delivered,picked,city,service_type,pickup_lat,pickup_lon,drop_lat,drop_lon,created_at,promised_at,delivered_at,distance_km,eta_minutes,is_late,pickup_hour,temp_c,rain_mm,wind_kmph
O1801,2025-07-10 08:04:00,2025-07-10 08:00:00,2025-07-10 08:17:00,2025-07-10 08:11:00,LHR,parcel,31.4767,74.32743,31.49956736186668,74.3696178314016,2025-07-10 08:00:00,2025-07-10 08:30:00,2025-07-10 08:17:00,7.9,17.7,0,2025-07-10 08:00:00,28.9,0.0,6
O1802,2025-07-10 08:19:00,2025-07-10 08:18:00,2025-07-10 08:49:00,2025-07-10 08:27:00,ISB,grocery,33.7152,73.06011,33.76219286407725,73.07925100590826,2025-07-10 08:18:00,2025-07-10 08:58:00,2025-07-10 08:49:00,13.38,32.0,0,2025-07-10 08:00:00,19.8,0.0,8
O1803,2025-07-10 17:49:00,2025-07-10 17:47:00,2025-07-10 18:01:00,2025-07-10 17:56:00,LHR,parcel,31.47854,74.29588,31.513083922750777,74.31582230828067,2025-07-10 17:47:00,2025-07-10 18:32:00,2025-07-10 18:01:00,9.59,14.7,0,2025-07-10 17:00:00,31.1,0.0,2
O1804,2025-07-10 20:03:00,2025-07-10 20:01:00,2025-07-10 20:28:00,2025-07-10 20:12:00,KHI,grocery,24.89653,67.05906,24.927551749458388,67.0912471410174,2025-07-10 20:01:00,2025-07-10 20:41:00,2025-07-10 20:28:00,7.49,27.8,0,2025-07-10 20:00:00,28.2,0.0,8
O1805,2025-07-10 10:04:00,2025-07-10 10:01:00,2025-07-10 10:06:00,2025-07-10 10:11:00,KHI,grocery,24.80681,67.02244,24.832184787029373,67.03768168836582,2025-07-10 10:01:00,2025-07-10 11:01:00,2025-07-10 10:06:00,1.32,-1.3,0,2025-07-10 10:00:00,29.9,0.69,3
O1806,2025-07-10 20:02:00,2025-07-10 20:01:00,2025-07-10 20:30:00,2025-07-10 20:07:00,LHR,food,31.53168,74.29364,31.558299857821478,74.3391664332808,2025-07-10 20:01:00,2025-07-10 21:01:00,2025-07-10 20:30:00,13.03,29.6,0,2025-07-10 20:00:00,23.7,0.0,8
O1807,2025-07-10 21:07:00,2025-07-10 21:04:00,2025-07-10 21:15:00,2025-07-10 21:13:00,KHI,grocery,24.92375,67.1104,24.95495372253899,67.12143605229916,2025-07-10 21:04:00,2025-07-10 21:49:00,2025-07-10 21:15:00,6.21,11.8,0,2025-07-10 21:00:00,34.6,0.0,9
O1808,2025-07-10 18:22:00,2025-07-10 18:18:00,2025-07-10 18:30:00,2025-07-10 18:29:00,ISB,grocery,33.70336,73.01055,33.7452439722827,73.05867271145081,2025-07-10 18:18:00,2025-07-10 18:48:00,2025-07-10 18:30:00,6.48,12.3,0,2025-07-10 18:00:00,24.0,0.0,14
O1809,2025-07-10 19:00:00,2025-07-10 18:58:00,2025-07-10 19:05:00,2025-07-10 19:07:00,LHR,grocery,31.56237,74.27351,31.607505096787825,74.30476660961632,2025-07-10 18:58:00,2025-07-10 19:28:00,2025-07-10 19:05:00,2.26,7.4,0,2025-07-10 18:00:00,27.4,0.0,10
O181,2025-07-01 17:33:00,2025-07-01 17:30:00,2025-07-01 17:44:00,2025-07-01 17:42:00,ISB,parcel,33.73525,73.01982,33.78022592126833,73.04392116965202,2025-07-01 17:30:00,2025-07-01 18:00:00,2025-07-01 17:44:00,5.47,14.4,0,2025-07-01 17:00:00,29.7,0.0,12
O1810,2025-07-10 14:39:00,2025-07-10 14:37:00,2025-07-10 15:04:00,2025-07-10 14:47:00,ISB,grocery,33.68454,73.08331,33.70919570666859,73.12349487131063,2025-07-10 14:37:00,2025-07-10 15:37:00,2025-07-10 15:04:00,11.99,27.6,0,2025-07-10 14:00:00,28.2,0.0,4
O1811,2025-07-10 20:02:00,2025-07-10 19:59:00,2025-07-10 20:39:00,2025-07-10 20:07:00,KHI,parcel,24.86359,67.03421,24.876391409013245,67.06563073457843,2025-07-10 19:59:00,2025-07-10 20:44:00,2025-07-10 20:39:00,11.33,40.9,0,2025-07-10 19:00:00,31.4,0.0,8
O1812,2025-07-10 18:20:00,2025-07-10 18:19:00,2025-07-10 19:01:00,2025-07-10 18:26:00,LHR,food,31.57408,74.3269,31.59534543173414,74.33747229959177,2025-07-10 18:19:00,2025-07-10 19:04:00,2025-07-10 19:01:00,13.28,42.6,0,2025-07-10 18:00:00,27.4,0.0,10
O1813,2025-07-10 14:10:00,2025-07-10 14:07:00,2025-07-10 14:30:00,2025-07-10 14:19:00,ISB,food,33.66796,73.06698,33.694261056923146,73.08323258393368,2025-07-10 14:07:00,2025-07-10 14:47:00,2025-07-10 14:30:00,8.43,23.0,0,2025-07-10 14:00:00,28.2,0.0,4
O1814,2025-07-10 11:27:00,2025-07-10 11:24:00,2025-07-10 11:39:00,2025-07-10 11:35:00,KHI,food,24.85804,67.12505,24.88330436871931,67.168015976208,2025-07-10 11:24:00,2025-07-10 12:24:00,2025-07-10 11:39:00,7.16,15.9,0,2025-07-10 11:00:00,30.7,0.54,11
O1815,2025-07-10 16:12:00,2025-07-10 16:10:00,2025-07-10 16:40:00,2025-07-10 16:18:00,LHR,grocery,31.53604,74.30078,31.579615758844795,74.34541050919587,2025-07-10 16:10:00,2025-07-10 16:50:00,2025-07-10 16:40:00,13.98,30.8,0,2025-07-10 16:00:00,26.1,0.0,12
O1816,2025-07-10 14:37:00,2025-07-10 14:35:00,2025-07-10 14:55:00,2025-07-10 14:43:00,ISB,parcel,33.7087,73.03297,33.73999187269933,73.04642346758607,2025-07-10 14:35:00,2025-07-10 15:20:00,2025-07-10 14:55:00,11.73,20.5,0,2025-07-10 14:00:00,28.2,0.0,4
O1817,2025-07-10 10:15:00,2025-07-10 10:14:00,2025-07-10 10:33:00,2025-07-10 10:24:00,LHR,parcel,31.4713,74.33558,31.48566678807017,74.37174939987041,2025-07-10 10:14:00,2025-07-10 11:14:00,2025-07-10 10:33:00,7.62,19.6,0,2025-07-10 10:00:00,28.0,1.95,10
O1818,2025-07-10 19:29:00,2025-07-10 19:26:00,2025-07-10 19:37:00,2025-07-10 19:35:00,ISB,grocery,33.6904,73.08064,33.73086203262184,73.12019236460645,2025-07-10 19:26:00,2025-07-10 20:11:00,2025-07-10 19:37:00,3.01,12.0,0,2025-07-10 19:00:00,31.2,0.64,11
O1819,2025-07-10 15:17:00,2025-07-10 15:14:00,2025-07-10 16:00:00,2025-07-10 15:24:00,KHI,grocery,24.93673,67.04889,24.952996885373903,67.08723929330259,2025-07-10 15:14:00,2025-07-10 16:14:00,2025-07-10 16:00:00,12.96,47.0,0,2025-07-10 15:00:00,35.1,1.87,5
O182,2025-07-01 15:48:00,2025-07-01 15:44:00,2025-07-01 16:03:00,2025-07-01 15:54:00,KHI,parcel,24.819,67.02678,24.848721205006356,67.04005753756152,2025-07-01 15:44:00,2025-07-01 16:44:00,2025-07-01 16:03:00,9.17,19.6,0,2025-07-01 15:00:00,23.9,0.0,11
O1820,2025-07-10 21:37:00,2025-07-10 21:34:00,2025-07-10 21:51:00,2025-07-10 21:42:00,LHR,grocery,31.57655,74.27933,31.61274422668673,74.29093515156313,2025-07-10 21:34:00,2025-07-10 22:04:00,2025-07-10 21:51:00,11.04,17.9,0,2025-07-10 21:00:00,22.7,0.0,6
O1821,2025-07-10 19:06:00,2025-07-10 19:02:00,2025-07-10 19:16:00,2025-07-10 19:11:00,ISB,parcel,33.73332,73.03235,33.75341877190085,73.0535074123455,2025-07-10 19:02:00,2025-07-10 20:02:00,2025-07-10 19:16:00,6.03,14.2,0,2025-07-10 19:00:00,31.2,0.64,11
O1822,2025-07-10 11:16:00,2025-07-10 11:15:00,2025-07-10 11:28:00,2025-07-10 11:23:00,ISB,food,33.71993,73.01286,33.7693261699654,73.0471824914122,2025-07-10 11:15:00,2025-07-10 12:15:00,2025-07-10 11:28:00,6.35,13.4,0,2025-07-10 11:00:00,29.9,0.0,14
O1823,2025-07-10 18:56:00,2025-07-10 18:54:00,2025-07-10 19:26:00,2025-07-10 19:05:00,LHR,food,31.46836,74.32591,31.502181971216235,74.36027264677017,2025-07-10 18:54:00,2025-07-10 19:34:00,2025-07-10 19:26:00,11.28,32.2,0,2025-07-10 18:00:00,27.4,0.0,10
O1824,2025-07-10 19:08:00,2025-07-10 19:06:00,2025-07-10 19:28:00,2025-07-10 19:13:00,ISB,food,33.69713,73.00018,33.72075202845757,73.04270768159918,2025-07-10 19:06:00,2025-07-10 19:36:00,2025-07-10 19:28:00,8.89,22.5,0,2025-07-10 19:00:00,31.2,0.64,11
O1825,2025-07-10 11:54:00,2025-07-10 11:52:00,2025-07-10 12:04:00,2025-07-10 12:03:00,ISB,food,33.66787,73.01457,33.678034792695705,73.0622042854747,2025-07-10 11:52:00,2025-07-10 12:32:00,2025-07-10 12:04:00,4.79,12.5,0,2025-07-10 11:00:00,29.9,0.0,14
O1826,2025-07-10 13:07:00,2025-07-10 13:05:00,2025-07-10 13:17:00,2025-07-10 13:13:00,LHR,grocery,31.58949,74.33567,31.61790523501704,74.37872997449203,2025-07-10 13:05:00,2025-07-10 13:45:00,2025-07-10 13:17:00,4.53,13.0,0,2025-07-10 13:00:00,24.6,0.0,5
O1827,2025-07-10 09:00:00,2025-07-10 08:59:00,2025-07-10 09:35:00,2025-07-10 09:06:00,KHI,parcel,24.87677,67.00038,24.901772357764525,67.0148427596954,2025-07-10 08:59:00,2025-07-10 09:59:00,2025-07-10 09:35:00,12.06,37.0,0,2025-07-10 08:00:00,35.9,1.07,9
O1828,2025-07-10 08:21:00,2025-07-10 08:17:00,2025-07-10 08:40:00,2025-07-10 08:29:00,KHI,food,24.86479,67.08352,24.898057623389903,67.12777185235196,2025-07-10 08:17:00,2025-07-10 09:02:00,2025-07-10 08:40:00,12.5,23.2,0,2025-07-10 08:00:00,35.9,1.07,9
O1829,2025-07-10 18:51:00,2025-07-10 18:48:00,2025-07-10 19:09:00,2025-07-10 18:58:00,KHI,grocery,24.80622,67.03981,24.823375149555304,67.07580198507516,2025-07-10 18:48:00,2025-07-10 19:48:00,2025-07-10 19:09:00,5.38,21.1,0,2025-07-10 18:00:00,40.4,0.0,5
O183,2025-07-01 15:21:00,2025-07-01 15:19:00,2025-07-01 16:01:00,2025-07-01 15:28:00,KHI,grocery,24.81908,67.1372,24.848821746383575,67.16534291238462,2025-07-01 15:19:00,2025-07-01 16:04:00,2025-07-01 16:01:00,11.2,42.7,0,2025-07-01 15:00:00,23.9,0.0,11
O1830,2025-07-10 19:17:00,2025-07-10 19:15:00,2025-07-10 20:02:00,2025-07-10 19:23:00,KHI,food,24.80342,67.04084,24.847900258890743,67.05230438863369,2025-07-10 19:15:00,2025-07-10 20:15:00,2025-07-10 20:02:00,12.74,47.3,0,2025-07-10 19:00:00,31.4,0.0,8
O1831,2025-07-10 20:17:00,2025-07-10 20:15:00,2025-07-10 20:32:00,2025-07-10 20:24:00,ISB,grocery,33.74444,73.07093,33.77131195277138,73.09798859200909,2025-07-10 20:15:00,2025-07-10 20:55:00,2025-07-10 20:32:00,6.06,17.8,0,2025-07-10 20:00:00,29.3,1.71,2
O1832,2025-07-10 13:25:00,2025-07-10 13:23:00,2025-07-10 13:47:00,2025-07-10 13:34:00,LHR,grocery,31.49952,74.31568,31.51931117858643,74.35452827122133,2025-07-10 13:23:00,2025-07-10 13:53:00,2025-07-10 13:47:00,12.07,24.4,0,2025-07-10 13:00:00,24.6,0.0,5
O1833,2025-07-10 19:43:00,2025-07-10 19:39:00,2025-07-10 19:58:00,2025-07-10 19:50:00,ISB,parcel,33.69331,73.04448,33.742862141009304,73.06220628413078,2025-07-10 19:39:00,2025-07-10 20:24:00,2025-07-10 19:58:00,8.73,19.1,0,2025-07-10 19:00:00,31.2,0.64,11
O1834,2025-07-10 12:56:00,2025-07-10 12:52:00,2025-07-10 13:15:00,2025-07-10 13:02:00,LHR,parcel,31.54503,74.33535,31.573695534558123,74.37994205475844,2025-07-10 12:52:00,2025-07-10 13:22:00,2025-07-10 13:15:00,10.14,23.0,0,2025-07-10 12:00:00,27.9,0.66,7
O1835,2025-07-10 14:48:00,2025-07-10 14:44:00,2025-07-10 14:51:00,2025-07-10 14:54:00,KHI,food,24.87199,67.05727,24.89432293687279,67.09200261208926,2025-07-10 14:44:00,2025-07-10 15:44:00,2025-07-10 14:51:00,5.53,7.4,0,2025-07-10 14:00:00,34.5,0.0,6
O1836,2025-07-10 21:39:00,2025-07-10 21:35:00,2025-07-10 21:53:00,2025-07-10 21:46:00,ISB,food,33.71705,73.02178,33.7541163321798,73.03542528692935,2025-07-10 21:35:00,2025-07-10 22:05:00,2025-07-10 21:53:00,8.12,18.6,0,2025-07-10 21:00:00,23.8,0.0,13
O1837,2025-07-10 21:42:00,2025-07-10 21:41:00,2025-07-10 21:58:00,2025-07-10 21:48:00,ISB,parcel,33.7125,73.06228,33.728384813802705,73.09402955824656,2025-07-10 21:41:00,2025-07-10 22:26:00,2025-07-10 21:58:00,7.2,17.6,0,2025-07-10 21:00:00,23.8,0.0,13
O1838,2025-07-10 18:40:00,2025-07-10 18:36:00,2025-07-10 18:50:00,2025-07-10 18:45:00,KHI,grocery,24.86948,67.13223,24.91561821744313,67.16860208375887,2025-07-10 18:36:00,2025-07-10 19:16:00,2025-07-10 18:50:00,1.55,14.7,0,2025-07-10 18:00:00,40.4,0.0,5
O1839,2025-07-10 20:48:00,2025-07-10 20:45:00,2025-07-10 21:09:00,2025-07-10 20:55:00,ISB,grocery,33.73439,73.09283,33.75390745809675,73.13666183730788,2025-07-10 20:45:00,2025-07-10 21:45:00,2025-07-10 21:09:00,9.13,24.7,0,2025-07-10 20:00:00,29.3,1.71,2
O184,2025-07-01 08:50:00,2025-07-01 08:47:00,2025-07-01 09:08:00,2025-07-01 08:57:00,KHI,grocery,24.83031,67.01651,24.85564551454528,67.0599964785678,2025-07-01 08:47:00,2025-07-01 09:47:00,2025-07-01 09:08:00,9.44,21.8,0,2025-07-01 08:00:00,30.1,0.0,13
O1840,2025-07-10 20:03:00,2025-07-10 19:59:00,2025-07-10 20:04:00,2025-07-10 20:11:00,KHI,food,24.84284,67.11863,24.86542083070673,67.16012826171632,2025-07-10 19:59:00,2025-07-10 20:44:00,2025-07-10 20:04:00,2.64,5.6,0,2025-07-10 19:00:00,31.4,0.0,8
O1841,2025-07-10 19:02:00,2025-07-10 19:01:00,2025-07-10 19:06:00,2025-07-10 19:09:00,ISB,food,33.72516,73.0785,33.744345787119606,73.12741485299289,2025-07-10 19:01:00,2025-07-10 20:01:00,2025-07-10 19:06:00,1.96,3.9,0,2025-07-10 19:00:00,31.2,0.64,11
O1842,2025-07-10 13:46:00,2025-07-10 13:43:00,2025-07-10 14:17:00,2025-07-10 13:52:00,KHI,parcel,24.91749,67.01969,24.953970369277386,67.04779029345836,2025-07-10 13:43:00,2025-07-10 14:43:00,2025-07-10 14:17:00,10.74,34.5,0,2025-07-10 13:00:00,27.1,0.0,6
O1843,2025-07-10 20:49:00,2025-07-10 20:47:00,2025-07-10 20:55:00,2025-07-10 20:54:00,ISB,grocery,33.73801,73.02546,33.7491723284754,73.05631147161996,2025-07-10 20:47:00,2025-07-10 21:17:00,2025-07-10 20:55:00,5.3,9.0,0,2025-07-10 20:00:00,29.3,1.71,2
O1844,2025-07-10 19:12:00,2025-07-10 19:10:00,2025-07-10 20:16:00,2025-07-10 19:19:00,KHI,grocery,24.84689,67.13666,24.895650074965683,67.16653104702351,2025-07-10 19:10:00,2025-07-10 19:40:00,2025-07-10 20:16:00,14.94,66.4,1,2025-07-10 19:00:00,31.4,0.0,8
O1845,2025-07-10 21:32:00,2025-07-10 21:28:00,2025-07-10 21:43:00,2025-07-10 21:38:00,ISB,grocery,33.71661,73.09126,33.74789071276448,73.1128064024234,2025-07-10 21:28:00,2025-07-10 22:08:00,2025-07-10 21:43:00,5.14,15.9,0,2025-07-10 21:00:00,23.8,0.0,13
O1846,2025-07-10 19:24:00,2025-07-10 19:23:00,2025-07-10 19:32:00,2025-07-10 19:31:00,LHR,parcel,31.55649,74.26786,31.570734194228617,74.29333758164135,2025-07-10 19:23:00,2025-07-10 19:53:00,2025-07-10 19:32:00,1.25,9.7,0,2025-07-10 19:00:00,23.9,0.0,6
O1847,2025-07-10 19:01:00,2025-07-10 18:58:00,2025-07-10 19:11:00,2025-07-10 19:06:00,ISB,food,33.74647,73.00226,33.78006842585904,73.04331469847197,2025-07-10 18:58:00,2025-07-10 19:38:00,2025-07-10 19:11:00,1.48,13.3,0,2025-07-10 18:00:00,24.0,0.0,14
O1848,2025-07-10 14:52:00,2025-07-10 14:51:00,2025-07-10 15:03:00,2025-07-10 14:58:00,LHR,food,31.52231,74.25449,31.554788165700398,74.28086516327082,2025-07-10 14:51:00,2025-07-10 15:21:00,2025-07-10 15:03:00,6.65,12.0,0,2025-07-10 14:00:00,30.1,0.0,3
O1849,2025-07-10 20:59:00,2025-07-10 20:58:00,2025-07-10 21:11:00,2025-07-10 21:06:00,ISB,parcel,33.66492,73.0592,33.68671613012386,73.10542036325185,2025-07-10 20:58:00,2025-07-10 21:43:00,2025-07-10 21:11:00,5.1,13.7,0,2025-07-10 20:00:00,29.3,1.71,2
O185,2025-07-01 09:23:00,2025-07-01 09:19:00,2025-07-01 09:28:00,2025-07-01 09:29:00,LHR,parcel,31.5064,74.32563,31.537986471556124,74.33872934506222,2025-07-01 09:19:00,2025-07-01 09:49:00,2025-07-01 09:28:00,2.43,9.8,0,2025-07-01 09:00:00,28.0,0.0,2
O1850,2025-07-10 10:13:00,2025-07-10 10:11:00,2025-07-10 10:31:00,2025-07-10 10:18:00,KHI,parcel,24.82055,67.08423,24.83279445914079,67.11850554726989,2025-07-10 10:11:00,2025-07-10 10:41:00,2025-07-10 10:31:00,8.29,20.7,0,2025-07-10 10:00:00,29.9,0.69,3
O1851,2025-07-10 16:49:00,2025-07-10 16:46:00,2025-07-10 17:08:00,2025-07-10 16:56:00,KHI,grocery,24.86897,67.14698,24.884541138925773,67.18459719028239,2025-07-10 16:46:00,2025-07-10 17:31:00,2025-07-10 17:08:00,8.16,22.1,0,2025-07-10 16:00:00,35.7,0.0,9
O1852,2025-07-10 14:07:00,2025-07-10 14:06:00,2025-07-10 14:44:00,2025-07-10 14:16:00,LHR,food,31.50178,74.28745,31.54619468938688,74.3180649732298,2025-07-10 14:06:00,2025-07-10 15:06:00,2025-07-10 14:44:00,13.05,38.1,0,2025-07-10 14:00:00,30.1,0.0,3
O1853,2025-07-10 21:56:00,2025-07-10 21:55:00,2025-07-10 22:02:00,2025-07-10 22:02:00,ISB,parcel,33.71846,73.09174,33.74479686094455,73.11105830107292,2025-07-10 21:55:00,2025-07-10 22:35:00,2025-07-10 22:02:00,3.26,8.0,0,2025-07-10 21:00:00,23.8,0.0,13
O1854,2025-07-10 10:55:00,2025-07-10 10:53:00,2025-07-10 11:21:00,2025-07-10 11:01:00,ISB,food,33.71893,73.03929,33.75699699667939,73.04995090919145,2025-07-10 10:53:00,2025-07-10 11:33:00,2025-07-10 11:21:00,12.62,28.3,0,2025-07-10 10:00:00,29.6,0.0,12
O1855,2025-07-10 11:39:00,2025-07-10 11:36:00,2025-07-10 11:56:00,2025-07-10 11:45:00,KHI,parcel,24.92637,67.13632,24.94814970860014,67.16926926175289,2025-07-10 11:36:00,2025-07-10 12:16:00,2025-07-10 11:56:00,4.6,20.1,0,2025-07-10 11:00:00,30.7,0.54,11
O1856,2025-07-10 20:16:00,2025-07-10 20:12:00,2025-07-10 20:21:00,2025-07-10 20:21:00,ISB,grocery,33.65936,73.02758,33.677565367235445,73.06951400692624,2025-07-10 20:12:00,2025-07-10 20:52:00,2025-07-10 20:21:00,2.12,9.9,0,2025-07-10 20:00:00,29.3,1.71,2
O1857,2025-07-10 09:30:00,2025-07-10 09:26:00,2025-07-10 09:43:00,2025-07-10 09:38:00,LHR,food,31.5569,74.26007,31.584675501264485,74.29020203102367,2025-07-10 09:26:00,2025-07-10 10:26:00,2025-07-10 09:43:00,5.04,17.3,0,2025-07-10 09:00:00,29.5,0.61,13
O1858,2025-07-10 17:30:00,2025-07-10 17:28:00,2025-07-10 17:33:00,2025-07-10 17:39:00,LHR,parcel,31.49545,74.30557,31.54049017653859,74.34880765585845,2025-07-10 17:28:00,2025-07-10 18:28:00,2025-07-10 17:33:00,1.72,4.5,0,2025-07-10 17:00:00,31.1,0.0,2
O1859,2025-07-10 21:30:00,2025-07-10 21:28:00,2025-07-10 22:05:00,2025-07-10 21:35:00,KHI,parcel,24.80606,67.0495,24.845257024314293,67.08037025750288,2025-07-10 21:28:00,2025-07-10 22:28:00,2025-07-10 22:05:00,11.73,37.4,0,2025-07-10 21:00:00,34.6,0.0,9
O186,2025-07-01 10:00:00,2025-07-01 09:58:00,2025-07-01 10:38:00,2025-07-01 10:06:00,ISB,food,33.6612,73.08495,33.69251388529133,73.11380287176421,2025-07-01 09:58:00,2025-07-01 10:58:00,2025-07-01 10:38:00,11.37,40.6,0,2025-07-01 09:00:00,24.7,0.0,10
O1860,2025-07-10 16:20:00,2025-07-10 16:18:00,2025-07-10 16:48:00,2025-07-10 16:25:00,LHR,grocery,31.51896,74.25194,31.53584547893966,74.29159201713107,2025-07-10 16:18:00,2025-07-10 17:18:00,2025-07-10 16:48:00,14.61,30.0,0,2025-07-10 16:00:00,26.1,0.0,12
O1861,2025-07-10 12:07:00,2025-07-10 12:03:00,2025-07-10 12:10:00,2025-07-10 12:14:00,KHI,grocery,24.945,67.1273,24.99019786971493,67.15570048388324,2025-07-10 12:03:00,2025-07-10 12:43:00,2025-07-10 12:10:00,2.04,7.4,0,2025-07-10 12:00:00,30.2,0.0,14
O1862,2025-07-10 08:29:00,2025-07-10 08:25:00,2025-07-10 08:30:00,2025-07-10 08:34:00,ISB,parcel,33.71469,73.01712,33.74991861684798,73.05096831850264,2025-07-10 08:25:00,2025-07-10 09:05:00,2025-07-10 08:30:00,4.74,4.4,0,2025-07-10 08:00:00,19.8,0.0,8
O1863,2025-07-10 12:47:00,2025-07-10 12:43:00,2025-07-10 13:00:00,2025-07-10 12:56:00,ISB,grocery,33.70729,73.04709,33.74398168726912,73.09534628348439,2025-07-10 12:43:00,2025-07-10 13:23:00,2025-07-10 13:00:00,9.15,17.3,0,2025-07-10 12:00:00,26.2,0.0,6
O1864,2025-07-10 11:39:00,2025-07-10 11:37:00,2025-07-10 12:18:00,2025-07-10 11:47:00,KHI,parcel,24.89481,67.02483,24.91739994797834,67.06416441130737,2025-07-10 11:37:00,2025-07-10 12:37:00,2025-07-10 12:18:00,14.82,41.6,0,2025-07-10 11:00:00,30.7,0.54,11
O1865,2025-07-10 14:01:00,2025-07-10 14:00:00,2025-07-10 14:27:00,2025-07-10 14:10:00,ISB,food,33.70662,73.09198,33.728109769407126,73.10817506415178,2025-07-10 14:00:00,2025-07-10 14:30:00,2025-07-10 14:27:00,12.09,27.5,0,2025-07-10 14:00:00,28.2,0.0,4
O1866,2025-07-10 10:45:00,2025-07-10 10:44:00,2025-07-10 11:01:00,2025-07-10 10:52:00,ISB,food,33.69355,73.0966,33.71135577079388,73.10796066195384,2025-07-10 10:44:00,2025-07-10 11:44:00,2025-07-10 11:01:00,4.58,17.4,0,2025-07-10 10:00:00,29.6,0.0,12
O1867,2025-07-10 11:32:00,2025-07-10 11:29:00,2025-07-10 11:46:00,2025-07-10 11:41:00,ISB,food,33.69049,73.08046,33.71919281446453,73.12414062078874,2025-07-10 11:29:00,2025-07-10 12:14:00,2025-07-10 11:46:00,14.41,17.0,0,2025-07-10 11:00:00,29.9,0.0,14
O1868,2025-07-10 18:45:00,2025-07-10 18:41:00,2025-07-10 19:03:00,2025-07-10 18:52:00,LHR,food,31.45574,74.33724,31.495828108638012,74.3565193534827,2025-07-10 18:41:00,2025-07-10 19:21:00,2025-07-10 19:03:00,8.03,22.1,0,2025-07-10 18:00:00,27.4,0.0,10
O1869,2025-07-10 20:32:00,2025-07-10 20:30:00,2025-07-10 20:46:00,2025-07-10 20:41:00,KHI,parcel,24.86737,67.05023,24.898718059887063,67.07833218647794,2025-07-10 20:30:00,2025-07-10 21:10:00,2025-07-10 20:46:00,4.65,16.4,0,2025-07-10 20:00:00,28.2,0.0,8
O187,2025-07-01 19:14:00,2025-07-01 19:11:00,2025-07-01 19:19:00,2025-07-01 19:22:00,ISB,food,33.65275,73.04036,33.70249312691276,73.0573553574478,2025-07-01 19:11:00,2025-07-01 20:11:00,2025-07-01 19:19:00,3.43,8.2,0,2025-07-01 19:00:00,25.0,0.0,11
O1870,2025-07-10 14:25:00,2025-07-10 14:24:00,2025-07-10 14:36:00,2025-07-10 14:34:00,KHI,food,24.88983,67.11455,24.93810304150997,67.15031157090105,2025-07-10 14:24:00,2025-07-10 15:04:00,2025-07-10 14:36:00,5.36,13.0,0,2025-07-10 14:00:00,34.5,0.0,6
O1871,2025-07-10 15:19:00,2025-07-10 15:17:00,2025-07-10 15:22:00,2025-07-10 15:24:00,LHR,grocery,31.5843,74.30599,31.60598723997672,74.34569537131469,2025-07-10 15:17:00,2025-07-10 16:17:00,2025-07-10 15:22:00,3.27,4.3,0,2025-07-10 15:00:00,28.7,0.0,14
O1872,2025-07-10 17:52:00,2025-07-10 17:51:00,2025-07-10 18:02:00,2025-07-10 17:57:00,LHR,grocery,31.45628,74.2779,31.47807425250801,74.32253488193959,2025-07-10 17:51:00,2025-07-10 18:36:00,2025-07-10 18:02:00,7.26,12.0,0,2025-07-10 17:00:00,31.1,0.0,2
O1873,2025-07-10 17:15:00,2025-07-10 17:13:00,2025-07-10 17:30:00,2025-07-10 17:24:00,ISB,food,33.70409,73.04764,33.74006018901852,73.07069724594093,2025-07-10 17:13:00,2025-07-10 17:43:00,2025-07-10 17:30:00,6.66,17.9,0,2025-07-10 17:00:00,24.4,0.0,12
O1874,2025-07-10 16:36:00,2025-07-10 16:35:00,2025-07-10 17:08:00,2025-07-10 16:41:00,LHR,food,31.59894,74.28663,31.62708679387868,74.32509668707942,2025-07-10 16:35:00,2025-07-10 17:20:00,2025-07-10 17:08:00,13.52,33.1,0,2025-07-10 16:00:00,26.1,0.0,12
O1875,2025-07-10 12:39:00,2025-07-10 12:38:00,2025-07-10 13:09:00,2025-07-10 12:46:00,ISB,grocery,33.70021,73.07808,33.71896122729051,73.12293150542939,2025-07-10 12:38:00,2025-07-10 13:38:00,2025-07-10 13:09:00,11.95,31.3,0,2025-07-10 12:00:00,26.2,0.0,6
O1876,2025-07-10 15:33:00,2025-07-10 15:30:00,2025-07-10 15:59:00,2025-07-10 15:39:00,KHI,parcel,24.90814,67.11735,24.95549595885216,67.14206098688618,2025-07-10 15:30:00,2025-07-10 16:00:00,2025-07-10 15:59:00,9.44,29.6,0,2025-07-10 15:00:00,35.1,1.87,5
O1877,2025-07-10 09:50:00,2025-07-10 09:47:00,2025-07-10 10:28:00,2025-07-10 09:55:00,ISB,food,33.73137,73.01258,33.76115270498153,73.0419738474797,2025-07-10 09:47:00,2025-07-10 10:27:00,2025-07-10 10:28:00,12.05,41.5,1,2025-07-10 09:00:00,25.4,0.0,7
O1878,2025-07-10 12:07:00,2025-07-10 12:03:00,2025-07-10 12:23:00,2025-07-10 12:13:00,ISB,grocery,33.70587,73.00028,33.7304980212078,73.01583161889404,2025-07-10 12:03:00,2025-07-10 12:48:00,2025-07-10 12:23:00,7.71,20.5,0,2025-07-10 12:00:00,26.2,0.0,6
O1879,2025-07-10 17:23:00,2025-07-10 17:19:00,2025-07-10 17:39:00,2025-07-10 17:32:00,ISB,grocery,33.65155,73.01152,33.67154764338474,73.0541848946461,2025-07-10 17:19:00,2025-07-10 18:04:00,2025-07-10 17:39:00,13.86,20.3,0,2025-07-10 17:00:00,24.4,0.0,12
