order_id,event_type,event_ts
O642,delivered,2025-07-04 11:46:00
O643,created,2025-07-04 14:33:00
O643,assigned,2025-07-04 14:36:00
O643,picked,2025-07-04 14:41:00
O643,delivered,2025-07-04 14:56:00
O644,created,2025-07-04 10:02:00
O644,assigned,2025-07-04 10:04:00
O644,picked,2025-07-04 10:11:00
O644,delivered,2025-07-04 10:41:00
O645,created,2025-07-04 18:31:00
O645,assigned,2025-07-04 18:35:00
O645,picked,2025-07-04 18:42:00
O645,delivered,2025-07-04 19:11:00
O646,created,2025-07-04 20:55:00
O646,assigned,2025-07-04 20:59:00
O646,picked,2025-07-04 21:04:00
O646,delivered,2025-07-04 21:15:00
O647,created,2025-07-04 15:19:00
O647,assigned,2025-07-04 15:22:00
O647,picked,2025-07-04 15:28:00
O647,delivered,2025-07-04 15:40:00
O648,created,2025-07-04 11:13:00
O648,assigned,2025-07-04 11:16:00
O648,picked,2025-07-04 11:25:00
O648,delivered,2025-07-04 11:49:00
O649,created,2025-07-04 19:53:00
O649,assigned,2025-07-04 19:54:00
O649,picked,2025-07-04 19:59:00
O649,delivered,2025-07-04 20:13:00
O650,created,2025-07-04 13:58:00
O650,assigned,2025-07-04 14:00:00
O650,picked,2025-07-04 14:05:00
O650,delivered,2025-07-04 14:03:00
O651,created,2025-07-04 10:52:00
O651,assigned,2025-07-04 10:55:00
O651,picked,2025-07-04 11:01:00
O651,delivered,2025-07-04 11:24:00
O652,created,2025-07-04 17:43:00
O652,assigned,2025-07-04 17:46:00
O652,picked,2025-07-04 17:53:00
O652,delivered,2025-07-04 17:52:00
O653,created,2025-07-04 12:47:00
O653,assigned,2025-07-04 12:49:00
O653,picked,2025-07-04 12:57:00
O653,delivered,2025-07-04 13:09:00
O654,created,2025-07-04 10:22:00
O654,assigned,2025-07-04 10:26:00
O654,picked,2025-07-04 10:33:00
O654,delivered,2025-07-04 10:27:00
O655,created,2025-07-04 14:46:00
O655,assigned,2025-07-04 14:47:00
O655,picked,2025-07-04 14:55:00
O655,delivered,2025-07-04 14:51:00
O656,created,2025-07-04 20:22:00
O656,assigned,2025-07-04 20:23:00
O656,picked,2025-07-04 20:29:00
O656,delivered,2025-07-04 20:39:00
O657,created,2025-07-04 15:21:00
O657,assigned,2025-07-04 15:23:00
O657,picked,2025-07-04 15:28:00
O657,delivered,2025-07-04 15:53:00
O658,created,2025-07-04 12:36:00
O658,assigned,2025-07-04 12:40:00
O658,picked,2025-07-04 12:49:00
O658,delivered,2025-07-04 12:56:00
O659,created,2025-07-04 14:43:00
O659,assigned,2025-07-04 14:46:00
O659,picked,2025-07-04 14:54:00
O659,delivered,2025-07-04 15:06:00
O660,created,2025-07-04 17:36:00
O660,assigned,2025-07-04 17:40:00
O660,picked,2025-07-04 17:46:00
O660,delivered,2025-07-04 17:45:00
O661,created,2025-07-04 21:10:00
O661,assigned,2025-07-04 21:11:00
O661,picked,2025-07-04 21:19:00
O661,delivered,2025-07-04 21:18:00
O662,created,2025-07-04 11:34:00
O662,assigned,2025-07-04 11:37:00
O662,picked,2025-07-04 11:43:00
O662,delivered,2025-07-04 12:10:00
O663,created,2025-07-04 18:51:00
O663,assigned,2025-07-04 18:52:00
O663,picked,2025-07-04 18:57:00
O663,delivered,2025-07-04 18:56:00
O664,created,2025-07-04 17:19:00
O664,assigned,2025-07-04 17:22:00
O664,picked,2025-07-04 17:29:00
O664,delivered,2025-07-04 17:39:00
O665,created,2025-07-04 11:16:00
O665,assigned,2025-07-04 11:18:00
O665,picked,2025-07-04 11:25:00
O665,delivered,2025-07-04 11:33:00
O666,created,2025-07-04 21:40:00
O666,assigned,2025-07-04 21:42:00
O666,picked,2025-07-04 21:50:00
O666,delivered,2025-07-04 22:16:00
O667,created,2025-07-04 15:39:00
O667,assigned,2025-07-04 15:41:00
O667,picked,2025-07-04 15:49:00
O667,delivered,2025-07-04 15:56:00
O668,created,2025-07-04 21:13:00
O668,assigned,2025-07-04 21:15:00
O668,picked,2025-07-04 21:23:00
O668,delivered,2025-07-04 21:33:00
O669,created,2025-07-04 16:49:00
O669,assigned,2025-07-04 16:53:00
O669,picked,2025-07-04 17:01:00
O669,delivered,2025-07-04 17:11:00
O670,created,2025-07-04 16:57:00
O670,assigned,2025-07-04 16:58:00
O670,picked,2025-07-04 17:06:00
O670,delivered,2025-07-04 17:40:00
O671,created,2025-07-04 13:53:00
O671,assigned,2025-07-04 13:55:00
O671,picked,2025-07-04 14:03:00
O671,delivered,2025-07-04 14:10:00
O672,created,2025-07-04 08:32:00
O672,assigned,2025-07-04 08:36:00
O672,picked,2025-07-04 08:44:00
O672,delivered,2025-07-04 08:41:00
O673,created,2025-07-04 19:02:00
O673,assigned,2025-07-04 19:05:00
O673,picked,2025-07-04 19:11:00
O673,delivered,2025-07-04 19:23:00
O674,created,2025-07-04 17:47:00
O674,assigned,2025-07-04 17:48:00
O674,picked,2025-07-04 17:56:00
O674,delivered,2025-07-04 18:04:00
O675,created,2025-07-04 12:07:00
O675,assigned,2025-07-04 12:09:00
O675,picked,2025-07-04 12:15:00
O675,delivered,2025-07-04 12:38:00
O676,created,2025-07-04 15:32:00
O676,assigned,2025-07-04 15:33:00
O676,picked,2025-07-04 15:39:00
O676,delivered,2025-07-04 15:55:00
O677,created,2025-07-04 15:46:00
O677,assigned,2025-07-04 15:49:00
O677,picked,2025-07-04 15:57:00
O677,delivered,2025-07-04 16:27:00
O678,created,2025-07-04 20:01:00
O678,assigned,2025-07-04 20:03:00
O678,picked,2025-07-04 20:10:00
O678,delivered,2025-07-04 20:24:00
O679,created,2025-07-04 21:37:00
O679,assigned,2025-07-04 21:40:00
O679,picked,2025-07-04 21:47:00
O679,delivered,2025-07-04 21:49:00
O680,created,2025-07-04 16:13:00
O680,assigned,2025-07-04 16:17:00
O680,picked,2025-07-04 16:24:00
O680,delivered,2025-07-04 16:28:00
O681,created,2025-07-04 13:58:00
O681,assigned,2025-07-04 14:00:00
O681,picked,2025-07-04 14:07:00
O681,delivered,2025-07-04 14:37:00
O682,created,2025-07-04 13:17:00
O682,assigned,2025-07-04 13:19:00
O682,picked,2025-07-04 13:25:00
O682,delivered,2025-07-04 13:40:00
O683,created,2025-07-04 16:12:00
O683,assigned,2025-07-04 16:13:00
O683,picked,2025-07-04 16:18:00
O683,delivered,2025-07-04 16:31:00
O684,created,2025-07-04 15:32:00
O684,assigned,2025-07-04 15:34:00
O684,picked,2025-07-04 15:39:00
O684,delivered,2025-07-04 15:38:00
O685,created,2025-07-04 19:18:00
O685,assigned,2025-07-04 19:22:00
O685,picked,2025-07-04 19:27:00
O685,delivered,2025-07-04 19:36:00
O686,created,2025-07-04 21:48:00
O686,assigned,2025-07-04 21:50:00
O686,picked,2025-07-04 21:57:00
O686,delivered,2025-07-04 22:13:00
O687,created,2025-07-04 17:33:00
O687,assigned,2025-07-04 17:37:00
O687,picked,2025-07-04 17:44:00
O687,delivered,2025-07-04 18:02:00
O688,created,2025-07-04 19:08:00
O688,assigned,2025-07-04 19:12:00
O688,picked,2025-07-04 19:17:00
O688,delivered,2025-07-04 19:35:00
O689,created,2025-07-04 08:04:00
O689,assigned,2025-07-04 08:08:00
O689,picked,2025-07-04 08:16:00
O689,delivered,2025-07-04 08:14:00
O690,created,2025-07-04 11:10:00
O690,assigned,2025-07-04 11:12:00
O690,picked,2025-07-04 11:20:00
O690,delivered,2025-07-04 11:18:00
O691,created,2025-07-04 15:14:00
O691,assigned,2025-07-04 15:15:00
O691,picked,2025-07-04 15:23:00
O691,delivered,2025-07-04 15:32:00
O692,created,2025-07-04 19:37:00
O692,assigned,2025-07-04 19:40:00
O692,picked,2025-07-04 19:49:00
O692,delivered,2025-07-04 20:04:00
O693,created,2025-07-04 11:18:00
O693,assigned,2025-07-04 11:21:00
O693,picked,2025-07-04 11:28:00
O693,delivered,2025-07-04 11:32:00
O694,created,2025-07-04 19:30:00
O694,assigned,2025-07-04 19:31:00
O694,picked,2025-07-04 19:36:00
O694,delivered,2025-07-04 20:28:00
O695,created,2025-07-04 09:25:00
O695,assigned,2025-07-04 09:27:00
O695,picked,2025-07-04 09:33:00
O695,delivered,2025-07-04 10:04:00
O696,created,2025-07-04 21:43:00
O696,assigned,2025-07-04 21:46:00
O696,picked,2025-07-04 21:51:00
O696,delivered,2025-07-04 21:50:00
O697,created,2025-07-04 12:37:00
O697,assigned,2025-07-04 12:40:00
O697,picked,2025-07-04 12:48:00
O697,delivered,2025-07-04 12:53:00
O698,created,2025-07-04 18:21:00
O698,assigned,2025-07-04 18:25:00
O698,picked,2025-07-04 18:34:00
O698,delivered,2025-07-04 18:45:00
O699,created,2025-07-04 09:42:00
O699,assigned,2025-07-04 09:44:00
O699,picked,2025-07-04 09:53:00
O699,delivered,2025-07-04 10:17:00
O700,created,2025-07-04 19:51:00
O700,assigned,2025-07-04 19:53:00
O700,picked,2025-07-04 19:59:00
O700,delivered,2025-07-04 20:12:00
O701,created,2025-07-04 13:21:00
O701,assigned,2025-07-04 13:25:00
O701,picked,2025-07-04 13:31:00
O701,delivered,2025-07-04 13:31:00
O702,created,2025-07-04 09:51:00
O702,assigned,2025-07-04 09:52:00
O702,picked,2025-07-04 10:00:00
O702,delivered,2025-07-04 10:44:00
O703,created,2025-07-04 17:27:00
O703,assigned,2025-07-04 17:29:00
O703,picked,2025-07-04 17:34:00
O703,delivered,2025-07-04 17:40:00
O704,created,2025-07-04 14:58:00
O704,assigned,2025-07-04 15:01:00
O704,picked,2025-07-04 15:09:00
O704,delivered,2025-07-04 15:10:00
O705,created,2025-07-04 21:25:00
O705,assigned,2025-07-04 21:26:00
O705,picked,2025-07-04 21:35:00
O705,delivered,2025-07-04 21:58:00
O706,created,2025-07-04 17:55:00
O706,assigned,2025-07-04 17:56:00
O706,picked,2025-07-04 18:03:00
O706,delivered,2025-07-04 18:00:00
O707,created,2025-07-04 19:18:00
O707,assigned,2025-07-04 19:22:00
O707,picked,2025-07-04 19:27:00
O707,delivered,2025-07-04 19:35:00
O708,created,2025-07-04 13:33:00
O708,assigned,2025-07-04 13:35:00
O708,picked,2025-07-04 13:41:00
O708,delivered,2025-07-04 13:53:00
O709,created,2025-07-04 19:31:00
O709,assigned,2025-07-04 19:35:00
O709,picked,2025-07-04 19:40:00
O709,delivered,2025-07-04 19:53:00
O710,created,2025-07-04 21:47:00
O710,assigned,2025-07-04 21:50:00
O710,picked,2025-07-04 21:55:00
O710,delivered,2025-07-04 22:02:00
O711,created,2025-07-04 09:49:00
O711,assigned,2025-07-04 09:53:00
O711,picked,2025-07-04 09:58:00
O711,delivered,2025-07-04 10:36:00
O712,created,2025-07-04 08:41:00
O712,assigned,2025-07-04 08:43:00
O712,picked,2025-07-04 08:52:00
O712,delivered,2025-07-04 09:05:00
O713,created,2025-07-04 16:15:00
O713,assigned,2025-07-04 16:19:00
O713,picked,2025-07-04 16:26:00
O713,delivered,2025-07-04 16:46:00
O714,created,2025-07-04 11:50:00
O714,assigned,2025-07-04 11:51:00
O714,picked,2025-07-04 11:57:00
O714,delivered,2025-07-04 12:20:00
O715,created,2025-07-04 19:38:00
O715,assigned,2025-07-04 19:39:00
O715,picked,2025-07-04 19:44:00
O715,delivered,2025-07-04 19:45:00
O716,created,2025-07-04 08:16:00
O716,assigned,2025-07-04 08:17:00
O716,picked,2025-07-04 08:26:00
O716,delivered,2025-07-04 08:44:00
O717,created,2025-07-04 20:48:00
O717,assigned,2025-07-04 20:51:00
O717,picked,2025-07-04 20:56:00
O717,delivered,2025-07-04 21:15:00
O718,created,2025-07-04 16:47:00
O718,assigned,2025-07-04 16:49:00
O718,picked,2025-07-04 16:58:00
O718,delivered,2025-07-04 17:03:00
O719,created,2025-07-04 20:02:00
O719,assigned,2025-07-04 20:05:00
O719,picked,2025-07-04 20:10:00
O719,delivered,2025-07-04 20:15:00
O720,created,2025-07-04 17:21:00
O720,assigned,2025-07-04 17:25:00
O720,picked,2025-07-04 17:32:00
O720,delivered,2025-07-04 17:34:00
O721,created,2025-07-04 19:45:00
O721,assigned,2025-07-04 19:47:00
O721,picked,2025-07-04 19:53:00
O721,delivered,2025-07-04 20:23:00
O722,created,2025-07-04 14:33:00
O722,assigned,2025-07-04 14:36:00
O722,picked,2025-07-04 14:42:00
O722,delivered,2025-07-04 14:38:00
O723,created,2025-07-04 12:21:00
O723,assigned,2025-07-04 12:25:00
O723,picked,2025-07-04 12:32:00
O723,delivered,2025-07-04 12:47:00
O724,created,2025-07-04 11:17:00
O724,assigned,2025-07-04 11:18:00
O724,picked,2025-07-04 11:25:00
O724,delivered,2025-07-04 11:35:00
O725,created,2025-07-04 10:36:00
O725,assigned,2025-07-04 10:38:00
O725,picked,2025-07-04 10:43:00
O725,delivered,2025-07-04 10:57:00
O726,created,2025-07-04 09:39:00
O726,assigned,2025-07-04 09:41:00
O726,picked,2025-07-04 09:49:00
O726,delivered,2025-07-04 09:57:00
O727,created,2025-07-04 09:40:00
O727,assigned,2025-07-04 09:43:00
O727,picked,2025-07-04 09:52:00
O727,delivered,2025-07-04 10:24:00
O728,created,2025-07-04 10:21:00
O728,assigned,2025-07-04 10:22:00
O728,picked,2025-07-04 10:28:00
O728,delivered,2025-07-04 10:47:00
O729,created,2025-07-04 21:55:00
O729,assigned,2025-07-04 21:57:00
O729,picked,2025-07-04 22:03:00
O729,delivered,2025-07-04 22:07:00
O730,created,2025-07-04 12:02:00
O730,assigned,2025-07-04 12:06:00
O730,picked,2025-07-04 12:15:00
O730,delivered,2025-07-04 12:13:00
O731,created,2025-07-04 15:34:00
O731,assigned,2025-07-04 15:37:00
O731,picked,2025-07-04 15:45:00
O731,delivered,2025-07-04 15:57:00
O732,created,2025-07-04 09:29:00
O732,assigned,2025-07-04 09:30:00
O732,picked,2025-07-04 09:35:00
O732,delivered,2025-07-04 10:23:00
O733,created,2025-07-04 16:41:00
O733,assigned,2025-07-04 16:45:00
O733,picked,2025-07-04 16:53:00
O733,delivered,2025-07-04 17:06:00
O734,created,2025-07-04 12:10:00
O734,assigned,2025-07-04 12:11:00
O734,picked,2025-07-04 12:17:00
O734,delivered,2025-07-04 12:27:00
O735,created,2025-07-04 19:13:00
O735,assigned,2025-07-04 19:15:00
O735,picked,2025-07-04 19:21:00
O735,delivered,2025-07-04 19:32:00
O736,created,2025-07-04 14:41:00
O736,assigned,2025-07-04 14:45:00
O736,picked,2025-07-04 14:52:00
O736,delivered,2025-07-04 15:08:00
O737,created,2025-07-04 12:05:00
O737,assigned,2025-07-04 12:07:00
O737,picked,2025-07-04 12:15:00
O737,delivered,2025-07-04 12:12:00
O738,created,2025-07-04 09:10:00
O738,assigned,2025-07-04 09:13:00
O738,picked,2025-07-04 09:19:00
O738,delivered,2025-07-04 09:28:00
O739,created,2025-07-04 16:19:00
O739,assigned,2025-07-04 16:22:00
O739,picked,2025-07-04 16:29:00
O739,delivered,2025-07-04 16:26:00
O740,created,2025-07-04 11:01:00
O740,assigned,2025-07-04 11:04:00
O740,picked,2025-07-04 11:11:00
O740,delivered,2025-07-04 11:06:00
O741,created,2025-07-04 14:27:00
O741,assigned,2025-07-04 14:30:00
O741,picked,2025-07-04 14:35:00
O741,delivered,2025-07-04 14:52:00
O742,created,2025-07-04 15:57:00
O742,assigned,2025-07-04 15:59:00
O742,picked,2025-07-04 16:07:00
O742,delivered,2025-07-04 16:25:00
O743,created,2025-07-04 21:30:00
O743,assigned,2025-07-04 21:34:00
O743,picked,2025-07-04 21:41:00
O743,delivered,2025-07-04 21:48:00
O744,created,2025-07-04 15:08:00
O744,assigned,2025-07-04 15:12:00
O744,picked,2025-07-04 15:19:00
O744,delivered,2025-07-04 15:24:00
O745,created,2025-07-04 19:16:00
O745,assigned,2025-07-04 19:19:00
O745,picked,2025-07-04 19:26:00
O745,delivered,2025-07-04 19:47:00
O746,created,2025-07-04 16:42:00
O746,assigned,2025-07-04 16:45:00
O746,picked,2025-07-04 16:51:00
O746,delivered,2025-07-04 17:01:00
O747,created,2025-07-04 20:46:00
O747,assigned,2025-07-04 20:49:00
O747,picked,2025-07-04 20:57:00
O747,delivered,2025-07-04 21:20:00
O748,created,2025-07-04 08:14:00
O748,assigned,2025-07-04 08:16:00
O748,picked,2025-07-04 08:25:00
O748,delivered,2025-07-04 08:39:00
O749,created,2025-07-04 18:37:00
O749,assigned,2025-07-04 18:41:00
O749,picked,2025-07-04 18:50:00
O749,delivered,2025-07-04 19:03:00
O750,created,2025-07-04 08:53:00
O750,assigned,2025-07-04 08:55:00
O750,picked,2025-07-04 09:01:00
O750,delivered,2025-07-04 09:14:00
O751,created,2025-07-04 15:16:00
O751,assigned,2025-07-04 15:17:00
O751,picked,2025-07-04 15:25:00
O751,delivered,2025-07-04 15:36:00
O752,created,2025-07-04 16:52:00
O752,assigned,2025-07-04 16:56:00
O752,picked,2025-07-04 17:05:00
O752,delivered,2025-07-04 17:21:00
O753,created,2025-07-04 11:33:00
O753,assigned,2025-07-04 11:34:00
O753,picked,2025-07-04 11:43:00
O753,delivered,2025-07-04 11:57:00
O754,created,2025-07-04 16:44:00
O754,assigned,2025-07-04 16:46:00
O754,picked,2025-07-04 16:53:00
O754,delivered,2025-07-04 17:16:00
O755,created,2025-07-04 20:13:00
O755,assigned,2025-07-04 20:16:00
O755,picked,2025-07-04 20:23:00
O755,delivered,2025-07-04 20:25:00
O756,created,2025-07-04 11:13:00
O756,assigned,2025-07-04 11:16:00
O756,picked,2025-07-04 11:23:00
O756,delivered,2025-07-04 11:18:00
O757,created,2025-07-04 08:47:00
O757,assigned,2025-07-04 08:49:00
O757,picked,2025-07-04 08:54:00
O757,delivered,2025-07-04 09:10:00
O758,created,2025-07-04 19:56:00
O758,assigned,2025-07-04 20:00:00
O758,picked,2025-07-04 20:09:00
O758,delivered,2025-07-04 20:21:00
O759,created,2025-07-04 21:52:00
O759,assigned,2025-07-04 21:53:00
O759,picked,2025-07-04 22:01:00
O759,delivered,2025-07-04 22:27:00
O760,created,2025-07-04 10:41:00
O760,assigned,2025-07-04 10:43:00
O760,picked,2025-07-04 10:49:00
O760,delivered,2025-07-04 10:57:00
O761,created,2025-07-04 14:27:00
O761,assigned,2025-07-04 14:31:00
O761,picked,2025-07-04 14:40:00
O761,delivered,2025-07-04 14:40:00
O762,created,2025-07-04 14:40:00
O762,assigned,2025-07-04 14:42:00
O762,picked,2025-07-04 14:49:00
O762,delivered,2025-07-04 14:45:00
O763,created,2025-07-04 20:03:00
O763,assigned,2025-07-04 20:07:00
O763,picked,2025-07-04 20:15:00
O763,delivered,2025-07-04 20:36:00
O764,created,2025-07-04 08:20:00
O764,assigned,2025-07-04 08:21:00
O764,picked,2025-07-04 08:29:00
O764,delivered,2025-07-04 08:25:00
O765,created,2025-07-04 13:15:00
O765,assigned,2025-07-04 13:18:00
O765,picked,2025-07-04 13:25:00
O765,delivered,2025-07-04 13:52:00
O766,created,2025-07-04 15:07:00
O766,assigned,2025-07-04 15:10:00
O766,picked,2025-07-04 15:15:00
O766,delivered,2025-07-04 15:23:00
O767,created,2025-07-04 15:00:00
O767,assigned,2025-07-04 15:03:00
O767,picked,2025-07-04 15:11:00
O767,delivered,2025-07-04 15:09:00
O768,created,2025-07-04 19:12:00
O768,assigned,2025-07-04 19:16:00
O768,picked,2025-07-04 19:21:00
O768,delivered,2025-07-04 19:51:00
O769,created,2025-07-04 09:33:00
O769,assigned,2025-07-04 09:37:00
O769,picked,2025-07-04 09:46:00
O769,delivered,2025-07-04 09:46:00
O770,created,2025-07-04 10:16:00
O770,assigned,2025-07-04 10:20:00
O770,picked,2025-07-04 10:26:00
O770,delivered,2025-07-04 10:31:00
O771,created,2025-07-04 17:26:00
O771,assigned,2025-07-04 17:29:00
O771,picked,2025-07-04 17:38:00
O771,delivered,2025-07-04 17:46:00
O772,created,2025-07-04 18:21:00
O772,assigned,2025-07-04 18:22:00
O772,picked,2025-07-04 18:27:00
O772,delivered,2025-07-04 18:37:00
O773,created,2025-07-04 18:52:00
O773,assigned,2025-07-04 18:54:00
O773,picked,2025-07-04 18:59:00
O773,delivered,2025-07-04 19:07:00
O774,created,2025-07-04 21:20:00
O774,assigned,2025-07-04 21:21:00
O774,picked,2025-07-04 21:28:00
O774,delivered,2025-07-04 21:28:00
O775,created,2025-07-04 11:54:00
O775,assigned,2025-07-04 11:55:00
O775,picked,2025-07-04 12:04:00
O775,delivered,2025-07-04 12:04:00
O776,created,2025-07-04 19:06:00
O776,assigned,2025-07-04 19:09:00
O776,picked,2025-07-04 19:16:00
O776,delivered,2025-07-04 19:12:00
O777,created,2025-07-04 10:45:00
O777,assigned,2025-07-04 10:47:00
O777,picked,2025-07-04 10:56:00
O777,delivered,2025-07-04 11:18:00
O778,created,2025-07-04 11:21:00
O778,assigned,2025-07-04 11:22:00
O778,picked,2025-07-04 11:29:00
O778,delivered,2025-07-04 11:31:00
O779,created,2025-07-04 14:40:00
O779,assigned,2025-07-04 14:42:00
O779,picked,2025-07-04 14:50:00
O779,delivered,2025-07-04 15:04:00
O780,created,2025-07-04 21:19:00
O780,assigned,2025-07-04 21:23:00
O780,picked,2025-07-04 21:32:00
O780,delivered,2025-07-04 21:41:00
O781,created,2025-07-04 08:51:00
O781,assigned,2025-07-04 08:52:00
O781,picked,2025-07-04 08:59:00
O781,delivered,2025-07-04 09:07:00
O782,created,2025-07-04 12:40:00
O782,assigned,2025-07-04 12:43:00
O782,picked,2025-07-04 12:48:00
O782,delivered,2025-07-04 13:07:00
O783,created,2025-07-04 20:03:00
O783,assigned,2025-07-04 20:04:00
O783,picked,2025-07-04 20:12:00
O783,delivered,2025-07-04 20:18:00
O784,created,2025-07-04 18:15:00
O784,assigned,2025-07-04 18:19:00
O784,picked,2025-07-04 18:26:00
O784,delivered,2025-07-04 18:31:00
O785,created,2025-07-04 12:53:00
O785,assigned,2025-07-04 12:55:00
O785,picked,2025-07-04 13:00:00
O785,delivered,2025-07-04 13:11:00
O786,created,2025-07-04 14:14:00
O786,assigned,2025-07-04 14:18:00
O786,picked,2025-07-04 14:25:00
O786,delivered,2025-07-04 14:46:00
O787,created,2025-07-04 08:52:00
O787,assigned,2025-07-04 08:56:00
O787,picked,2025-07-04 09:02:00
O787,delivered,2025-07-04 08:58:00
O788,created,2025-07-04 11:48:00
O788,assigned,2025-07-04 11:50:00
O788,picked,2025-07-04 11:58:00
O788,delivered,2025-07-04 11:59:00
O789,created,2025-07-04 17:52:00
O789,assigned,2025-07-04 17:53:00
O789,picked,2025-07-04 18:01:00
O789,delivered,2025-07-04 18:09:00
O790,created,2025-07-04 12:11:00
O790,assigned,2025-07-04 12:14:00
O790,picked,2025-07-04 12:22:00
O790,delivered,2025-07-04 12:25:00
O791,created,2025-07-04 15:56:00
O791,assigned,2025-07-04 16:00:00
O791,picked,2025-07-04 16:06:00
O791,delivered,2025-07-04 16:28:00
O792,created,2025-07-04 14:08:00
O792,assigned,2025-07-04 14:12:00
O792,picked,2025-07-04 14:17:00
O792,delivered,2025-07-04 14:21:00
O793,created,2025-07-04 10:57:00
O793,assigned,2025-07-04 11:00:00
O793,picked,2025-07-04 11:09:00
O793,delivered,2025-07-04 11:09:00
O794,created,2025-07-04 14:39:00
O794,assigned,2025-07-04 14:43:00
O794,picked,2025-07-04 14:48:00
O794,delivered,2025-07-04 14:44:00
O795,created,2025-07-04 09:47:00
O795,assigned,2025-07-04 09:48:00
O795,picked,2025-07-04 09:55:00
O795,delivered,2025-07-04 10:28:00
O796,created,2025-07-04 15:23:00
O796,assigned,2025-07-04 15:26:00
O796,picked,2025-07-04 15:35:00
O796,delivered,2025-07-04 15:54:00
O797,created,2025-07-04 11:39:00
